utt_id|wav_path|speaker|text
Sumamed_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0015_male.wav|male|Zalecam Sumamed, bo dobrze działa na anginę.
Sumamed_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sumamed_0016_male.wav|male|Możesz kupić w aptece Sumamed, powinien pomóc.
Amoksycylinę_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0001_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Amoksycylina.
Amoksycylinę_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0002_female.wav|female|Jeśli masz anginę dobrze sprawdza się Amoksycylina.
Amoksycylinę_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0003_male.wav|male|Możesz kupić w aptece Amoksycylinę, powinien pomóc.
Amoksycylinę_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0004_female.wav|female|Na recepcie zapiszę Amoksycylinę.
Amoksycylinę_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0005_female.wav|female|Na recepcie zapiszę Amoksycylinę jako lek na anginę.
Amoksycylinę_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0006_female.wav|female|Możesz kupić w aptece Amoksycylinę, powinien pomóc.
Amoksycylinę_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0007_male.wav|male|Na anginę przepiszę ci Amoksycylinę.
Amoksycylinę_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0008_female.wav|female|Powinnaś przyjmować Amoksycylinę na anginę.
Amoksycylinę_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0009_male.wav|male|Na recepcie zapiszę Amoksycylinę.
Amoksycylinę_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0010_female.wav|female|Powinnaś spróbować kuracji Amoksycyliną.
Amoksycylinę_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0011_male.wav|male|Przepiszę ci Amoksycylinę, bo zwykle dobrze działa.
Amoksycylinę_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0012_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Amoksycylina.
Amoksycylinę_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0013_male.wav|male|Powinnaś spróbować kuracji Amoksycyliną.
Amoksycylinę_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0014_male.wav|male|Powinnaś przyjmować Amoksycylinę na anginę.
Amoksycylinę_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0015_female.wav|female|Przepiszę ci Amoksycylinę, bo zwykle dobrze działa.
Amoksycylinę_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amoksycylinę_0016_male.wav|male|Zalecam Amoksycylinę, bo dobrze działa na anginę.
Omeprazol_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0001_female.wav|female|Możesz kupić w aptece Omeprazol, powinien pomóc.
Omeprazol_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0002_male.wav|male|Powinnaś przyjmować Omeprazol na zgaga.
Omeprazol_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0003_male.wav|male|Jeśli masz zgaga dobrze sprawdza się Omeprazol.
Omeprazol_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0004_female.wav|female|Na zgaga przepiszę ci Omeprazol.
Omeprazol_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0005_female.wav|female|Zalecam Omeprazol, bo dobrze działa na zgaga.
Omeprazol_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0006_female.wav|female|Na recepcie zapiszę Omeprazol jako lek na zgaga.
Omeprazol_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0007_male.wav|male|Możesz kupić w aptece Omeprazol, powinien pomóc.
Omeprazol_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0008_female.wav|female|Jeśli masz zgaga dobrze sprawdza się Omeprazol.
Omeprazol_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0009_female.wav|female|Na recepcie zapiszę Omeprazol.
Omeprazol_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0010_male.wav|male|Na zgaga przepiszę ci Omeprazol.
Omeprazol_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0011_male.wav|male|Na recepcie zapiszę Omeprazol jako lek na zgaga.
Omeprazol_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0012_female.wav|female|Powinnaś przyjmować Omeprazol na zgaga.
Omeprazol_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0013_male.wav|male|Na recepcie zapiszę Omeprazol.
Omeprazol_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0014_male.wav|male|Powinnaś spróbować kuracji Omeprazolem.
Omeprazol_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0015_male.wav|male|Przepiszę ci Omeprazol, bo zwykle dobrze działa.
Omeprazol_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Omeprazol_0016_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Omeprazol.
Pantoprazol_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0001_male.wav|male|Na recepcie zapiszę Pantoprazol.
Pantoprazol_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0002_female.wav|female|Powinnaś spróbować kuracji Pantoprazolem.
Pantoprazol_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0003_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Pantoprazol.
Pantoprazol_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0004_male.wav|male|Przepiszę ci Pantoprazol, bo zwykle dobrze działa.
Pantoprazol_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0005_female.wav|female|Jeśli masz zgaga dobrze sprawdza się Pantoprazol.
Pantoprazol_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0006_female.wav|female|Na recepcie zapiszę Pantoprazol jako lek na zgaga.
Pantoprazol_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0007_male.wav|male|Jeśli masz zgaga dobrze sprawdza się Pantoprazol.
Pantoprazol_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0008_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Pantoprazol.
Pantoprazol_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0009_male.wav|male|Na zgaga przepiszę ci Pantoprazol.
Pantoprazol_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0010_female.wav|female|Powinnaś przyjmować Pantoprazol na zgaga.
Pantoprazol_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0011_male.wav|male|Powinnaś przyjmować Pantoprazol na zgaga.
Pantoprazol_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0012_female.wav|female|Przepiszę ci Pantoprazol, bo zwykle dobrze działa.
Pantoprazol_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0013_female.wav|female|Na zgaga przepiszę ci Pantoprazol.
Pantoprazol_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0014_male.wav|male|Zalecam Pantoprazol, bo dobrze działa na zgaga.
Pantoprazol_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0015_female.wav|female|Zalecam Pantoprazol, bo dobrze działa na zgaga.
Pantoprazol_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Pantoprazol_0016_female.wav|female|Na recepcie zapiszę Pantoprazol.
Laktuloza_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0001_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Laktuloza.
Laktuloza_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0002_female.wav|female|Powinnaś przyjmować Laktulozę na zgaga.
Laktuloza_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0003_male.wav|male|Na recepcie zapiszę Laktulozę.
Laktuloza_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0004_male.wav|male|Powinnaś spróbować kuracji Laktulozą.
Laktuloza_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0005_female.wav|female|Na zgaga przepiszę ci Laktulozę.
Laktuloza_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0006_male.wav|male|Możesz kupić w aptece Laktulozę, powinien pomóc.
Laktuloza_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0007_male.wav|male|Zalecam Laktulozę, bo dobrze działa na zgaga.
Laktuloza_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0008_female.wav|female|Przepiszę ci Laktulozę, bo zwykle dobrze działa.
Laktuloza_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0009_female.wav|female|Powinnaś spróbować kuracji Laktulozą.
Laktuloza_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0010_male.wav|male|Jeśli masz zgaga dobrze sprawdza się Laktuloza.
Laktuloza_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0011_female.wav|female|Na recepcie zapiszę Laktulozę jako lek na zgaga.
Laktuloza_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0012_female.wav|female|Możesz kupić w aptece Laktulozę, powinien pomóc.
Laktuloza_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0013_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Laktuloza.
Laktuloza_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0014_female.wav|female|Jeśli masz zgaga dobrze sprawdza się Laktuloza.
Laktuloza_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0015_male.wav|male|Na zgaga przepiszę ci Laktulozę.
Laktuloza_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Laktuloza_0016_male.wav|male|Na recepcie zapiszę Laktulozę jako lek na zgaga.
Bisakodyl_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0001_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Bisakodyl.
Bisakodyl_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0002_female.wav|female|Przepiszę ci Bisakodyl, bo zwykle dobrze działa.
Bisakodyl_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0003_male.wav|male|Jeśli masz zgaga dobrze sprawdza się Bisakodyl.
Bisakodyl_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0004_male.wav|male|Przepiszę ci Bisakodyl, bo zwykle dobrze działa.
Bisakodyl_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0005_female.wav|female|Powinnaś spróbować kuracji Bisakodylem.
Bisakodyl_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0006_female.wav|female|Możesz kupić w aptece Bisakodyl, powinien pomóc.
Bisakodyl_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0007_male.wav|male|Na recepcie zapiszę Bisakodyl jako lek na zgaga.
Bisakodyl_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0008_male.wav|male|Powinnaś spróbować kuracji Bisakodylem.
Bisakodyl_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0009_male.wav|male|Na recepcie zapiszę Bisakodyl.
Bisakodyl_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0010_female.wav|female|Na recepcie zapiszę Bisakodyl jako lek na zgaga.
Bisakodyl_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0011_male.wav|male|Możesz kupić w aptece Bisakodyl, powinien pomóc.
Bisakodyl_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0012_female.wav|female|Na recepcie zapiszę Bisakodyl.
Bisakodyl_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0013_male.wav|male|Na zgaga przepiszę ci Bisakodyl.
Bisakodyl_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0014_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Bisakodyl.
Bisakodyl_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0015_female.wav|female|Powinnaś przyjmować Bisakodyl na zgaga.
Bisakodyl_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisakodyl_0016_female.wav|female|Na zgaga przepiszę ci Bisakodyl.
Sukralfat_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0001_female.wav|female|Możesz kupić w aptece Sukralfat, powinien pomóc.
Sukralfat_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0002_female.wav|female|Powinnaś spróbować kuracji Sukralfatem.
Sukralfat_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0003_male.wav|male|Powinnaś spróbować kuracji Sukralfatem.
Sukralfat_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0004_female.wav|female|Powinnaś przyjmować Sukralfat na zgaga.
Sukralfat_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0005_female.wav|female|Na zgaga przepiszę ci Sukralfat.
Sukralfat_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0006_male.wav|male|Na recepcie zapiszę Sukralfat.
Sukralfat_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0007_male.wav|male|Zalecam Sukralfat, bo dobrze działa na zgaga.
Sukralfat_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0008_female.wav|female|Na recepcie zapiszę Sukralfat.
Sukralfat_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0009_female.wav|female|Na recepcie zapiszę Sukralfat jako lek na zgaga.
Sukralfat_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0010_male.wav|male|Na zgaga przepiszę ci Sukralfat.
Sukralfat_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0011_male.wav|male|Możesz kupić w aptece Sukralfat, powinien pomóc.
Sukralfat_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0012_female.wav|female|Jeśli masz zgaga dobrze sprawdza się Sukralfat.
Sukralfat_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0013_male.wav|male|Na recepcie zapiszę Sukralfat jako lek na zgaga.
Sukralfat_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0014_male.wav|male|Powinnaś przyjmować Sukralfat na zgaga.
Sukralfat_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0015_female.wav|female|Przepiszę ci Sukralfat, bo zwykle dobrze działa.
Sukralfat_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Sukralfat_0016_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Sukralfat.
Folik_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0001_female.wav|female|Zalecam Folik, bo dobrze działa na profilaktyka.
Folik_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0002_male.wav|male|Na recepcie zapiszę Folik.
Folik_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0003_male.wav|male|Na profilaktyka przepiszę ci Folik.
Folik_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0004_male.wav|male|Zalecam Folik, bo dobrze działa na profilaktyka.
Folik_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0005_female.wav|female|Na recepcie zapiszę Folik jako lek na profilaktyka.
Folik_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0006_male.wav|male|Przepiszę ci Folik, bo zwykle dobrze działa.
Folik_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0007_male.wav|male|Jeśli masz profilaktyka dobrze sprawdza się Folik.
Folik_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0008_female.wav|female|Możesz kupić w aptece Folik, powinien pomóc.
Folik_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0009_male.wav|male|Powinnaś przyjmować Folik na profilaktyka.
Folik_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0010_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Folik.
Folik_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0011_female.wav|female|Jeśli masz profilaktyka dobrze sprawdza się Folik.
Folik_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0012_male.wav|male|Na recepcie zapiszę Folik jako lek na profilaktyka.
Folik_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0013_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Folik.
Folik_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0014_female.wav|female|Powinnaś przyjmować Folik na profilaktyka.
Folik_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0015_male.wav|male|Możesz kupić w aptece Folik, powinien pomóc.
Folik_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Folik_0016_male.wav|male|Powinnaś spróbować kuracji Folikiem.
ActiFolin_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0001_female.wav|female|Przepiszę ci ActiFolin, bo zwykle dobrze działa.
ActiFolin_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0002_male.wav|male|Zalecam ActiFolin, bo dobrze działa na profilaktyka.
ActiFolin_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0003_female.wav|female|Najlepiej w twoim przypadku sprawdzi się ActiFolin.
ActiFolin_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0004_male.wav|male|Powinnaś spróbować kuracji ActiFolinem.
ActiFolin_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0005_female.wav|female|Na recepcie zapiszę ActiFolin.
ActiFolin_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0006_male.wav|male|Jeśli masz profilaktyka dobrze sprawdza się ActiFolin.
ActiFolin_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0007_male.wav|male|Powinnaś przyjmować ActiFolin na profilaktyka.
ActiFolin_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0008_male.wav|male|Na recepcie zapiszę ActiFolin.
ActiFolin_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0009_male.wav|male|Na profilaktyka przepiszę ci ActiFolin.
ActiFolin_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0010_female.wav|female|Możesz kupić w aptece ActiFolin, powinien pomóc.
ActiFolin_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0011_female.wav|female|Na profilaktyka przepiszę ci ActiFolin.
ActiFolin_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0012_female.wav|female|Powinnaś spróbować kuracji ActiFolinem.
ActiFolin_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0013_male.wav|male|Na recepcie zapiszę ActiFolin jako lek na profilaktyka.
ActiFolin_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0014_female.wav|female|Na recepcie zapiszę ActiFolin jako lek na profilaktyka.
ActiFolin_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0015_male.wav|male|Przepiszę ci ActiFolin, bo zwykle dobrze działa.
ActiFolin_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\ActiFolin_0016_female.wav|female|Jeśli masz profilaktyka dobrze sprawdza się ActiFolin.
Aliness Kwas Foliowy_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0001_female.wav|female|Powinnaś spróbować kuracji Aliness Kwasem Foliowym.
Aliness Kwas Foliowy_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0002_female.wav|female|Na recepcie zapiszę Aliness Kwas Foliowy.
Aliness Kwas Foliowy_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0003_female.wav|female|Na recepcie zapiszę Aliness Kwas Foliowy jako lek na profilaktyka.
Aliness Kwas Foliowy_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0004_male.wav|male|Na recepcie zapiszę Aliness Kwas Foliowy jako lek na profilaktyka.
Aliness Kwas Foliowy_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0005_male.wav|male|Zalecam Aliness Kwas Foliowy, bo dobrze działa na profilaktyka.
Aliness Kwas Foliowy_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0006_female.wav|female|Zalecam Aliness Kwas Foliowy, bo dobrze działa na profilaktyka.
Aliness Kwas Foliowy_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0007_male.wav|male|Powinnaś spróbować kuracji Aliness Kwasem Foliowym.
Aliness Kwas Foliowy_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0008_female.wav|female|Powinnaś przyjmować Aliness Kwas Foliowy na profilaktyka.
Aliness Kwas Foliowy_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0009_male.wav|male|Jeśli masz profilaktyka dobrze sprawdza się Aliness Kwas Foliowy.
Aliness Kwas Foliowy_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0010_female.wav|female|Na profilaktyka przepiszę ci Aliness Kwas Foliowy.
Aliness Kwas Foliowy_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0011_male.wav|male|Na recepcie zapiszę Aliness Kwas Foliowy.
Aliness Kwas Foliowy_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0012_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Aliness Kwas Foliowy.
Aliness Kwas Foliowy_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0013_female.wav|female|Możesz kupić w aptece Aliness Kwas Foliowy, powinien pomóc.
Aliness Kwas Foliowy_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0014_male.wav|male|Przepiszę ci Aliness Kwas Foliowy, bo zwykle dobrze działa.
Aliness Kwas Foliowy_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0015_male.wav|male|Powinnaś przyjmować Aliness Kwas Foliowy na profilaktyka.
Aliness Kwas Foliowy_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Aliness Kwas Foliowy_0016_male.wav|male|Możesz kupić w aptece Aliness Kwas Foliowy, powinien pomóc.
D-Vitum Forte_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0001_male.wav|male|Powinnaś spróbować kuracji D-Vitum Forte.
D-Vitum Forte_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0002_female.wav|female|Przepiszę ci D-Vitum Forte, bo zwykle dobrze działa.
D-Vitum Forte_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0003_female.wav|female|Na recepcie zapiszę D-Vitum Forte jako lek na profilaktyka.
D-Vitum Forte_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0004_female.wav|female|Na recepcie zapiszę D-Vitum Forte.
D-Vitum Forte_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0005_male.wav|male|Na profilaktyka przepiszę ci D-Vitum Forte.
D-Vitum Forte_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0006_male.wav|male|Powinnaś przyjmować D-Vitum Forte na profilaktyka.
D-Vitum Forte_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0007_female.wav|female|Na profilaktyka przepiszę ci D-Vitum Forte.
D-Vitum Forte_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0008_female.wav|female|Zalecam D-Vitum Forte, bo dobrze działa na profilaktyka.
D-Vitum Forte_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0009_male.wav|male|Możesz kupić w aptece D-Vitum Forte, powinien pomóc.
D-Vitum Forte_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0010_female.wav|female|Powinnaś przyjmować D-Vitum Forte na profilaktyka.
D-Vitum Forte_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0011_male.wav|male|Zalecam D-Vitum Forte, bo dobrze działa na profilaktyka.
D-Vitum Forte_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0012_female.wav|female|Jeśli masz profilaktyka dobrze sprawdza się D-Vitum Forte.
D-Vitum Forte_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0013_male.wav|male|Przepiszę ci D-Vitum Forte, bo zwykle dobrze działa.
D-Vitum Forte_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\D-Vitum Forte_0014_female.wav|female|Powinnaś spróbować kuracji D-Vitum Forte.
